Dataset	ScanNumber	Ion Injection Time (ms)	Analyzer Temperature	Conversion Parameter B	Conversion Parameter C	Temperature Comp. (ppm)	Space Charge Comp. (ppm)	PS Inj. Time (ms)	Analog Input 1 (V)	Analog Input 2 (V)	Scan Filter Text	Source TMP Temperature (°C)
286691	1273	100.000	30.96	67865528.2428	-16138890.6012	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1274	100.000	30.96	67865527.9942	-16138890.4831	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1275	100.000	30.96	67865527.8695	-16138890.4236	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1276	100.000	30.96	67865528.0295	-16138890.4998	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1277	100.000	30.96	67865528.1620	-16138890.5633	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1278	100.000	30.96	67865527.8748	-16138890.4259	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1279	100.000	30.96	67865528.1254	-16138890.5452	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1280	100.000	30.96	67865528.1213	-16138890.5428	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1281	100.000	30.96	67865528.0392	-16138890.5040	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1282	100.000	30.96	67865527.6653	-16138890.3262	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1283	100.000	30.96	67865527.6959	-16138890.3410	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1284	100.000	30.96	67865527.6428	-16138890.3153	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1285	100.000	30.96	67865527.9930	-16138890.4823	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1286	100.000	30.96	67865528.1720	-16138890.5677	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1287	100.000	30.96	67865527.9473	-16138890.4602	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1288	100.000	30.96	67865527.5302	-16138890.2619	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1289	100.000	30.96	67865527.7934	-16138890.3870	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1290	100.000	30.96	67865528.1481	-16138890.5564	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1291	100.000	30.96	67865527.7355	-16138890.3595	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1292	100.000	30.96	67865527.5514	-16138890.2726	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1293	100.000	30.96	67865527.9047	-16138890.4397	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1294	100.000	30.96	67865528.0545	-16138890.5112	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1295	100.000	30.96	67865527.6817	-16138890.3338	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1296	100.000	30.96	67865528.2174	-16138890.5893	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1297	100.000	30.96	67865528.0823	-16138890.5238	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1298	100.000	30.96	67865528.0689	-16138890.5182	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1299	100.000	30.96	67865527.8548	-16138890.4163	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1300	100.000	30.96	67865528.3058	-16138890.6306	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1301	100.000	30.96	67865528.2732	-16138890.6155	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1302	100.000	30.96	67865528.0555	-16138890.5127	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1303	100.000	30.96	67865528.2704	-16138890.6139	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1304	100.000	30.96	67865528.4833	-16138890.7155	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1305	100.000	30.96	67865528.4804	-16138890.7142	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1306	100.000	30.96	67865528.1671	-16138890.5646	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1307	100.000	30.96	67865528.1958	-16138890.5789	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1308	100.000	30.96	67865528.1624	-16138890.5623	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1309	100.000	30.96	67865527.5061	-16138890.2501	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1310	100.000	30.96	67865528.2858	-16138890.6217	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1311	100.000	30.96	67865527.7599	-16138890.3710	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1312	100.000	30.96	67865528.2309	-16138890.5953	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1313	100.000	30.96	67865528.3493	-16138890.6527	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1314	100.000	30.96	67865528.0359	-16138890.5023	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1315	100.000	30.96	67865527.3826	-16138890.1920	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1316	100.000	30.96	67865528.1976	-16138890.5793	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1317	100.000	30.96	67865528.0274	-16138890.4991	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1318	100.000	30.96	67865528.2867	-16138890.6215	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1319	100.000	30.96	67865527.7210	-16138890.3527	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1320	100.000	30.96	67865527.8549	-16138890.4170	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1321	100.000	30.96	67865527.9835	-16138890.4769	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1322	100.000	30.96	67865528.2555	-16138890.6065	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1323	100.000	30.96	67865528.3465	-16138890.6500	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1324	100.000	30.96	67865528.4008	-16138890.6758	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1325	100.000	30.96	67865528.6108	-16138890.7765	-5.39	-0.02	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1326	100.000	30.96	67865528.2623	-16138890.6099	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1327	100.000	30.96	67865528.0961	-16138890.5323	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1328	100.000	30.96	67865528.3952	-16138890.6743	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1329	100.000	30.96	67865528.2179	-16138890.5889	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1330	100.000	30.96	67865527.9482	-16138890.4605	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1331	100.000	30.96	67865527.9966	-16138890.4831	-5.39	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1332	100.000	30.96	67865527.9072	-16138890.4418	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1333	100.000	30.96	67865527.4917	-16138890.2438	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1334	100.000	30.96	67865528.4868	-16138890.7171	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1335	100.000	30.96	67865528.1455	-16138890.5550	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1336	100.000	30.96	67865528.3238	-16138890.6400	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1337	100.000	30.96	67865528.0088	-16138890.4902	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1338	100.000	30.96	67865528.0804	-16138890.5237	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1339	100.000	30.96	67865528.2352	-16138890.5975	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1340	100.000	30.96	67865528.0203	-16138890.4949	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1341	100.000	30.96	67865528.5456	-16138890.7453	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1342	100.000	30.96	67865527.7620	-16138890.3726	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1343	100.000	30.96	67865527.8390	-16138890.4088	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1344	100.000	30.96	67865527.7101	-16138890.3477	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1345	100.000	30.96	67865528.0967	-16138890.5317	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1346	100.000	30.96	67865528.0984	-16138890.5329	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1347	100.000	30.96	67865528.0624	-16138890.5153	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1348	100.000	30.96	67865528.0667	-16138890.5171	-5.39	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1349	100.000	30.96	67865528.4807	-16138890.7146	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1350	100.000	30.96	67865528.1513	-16138890.5578	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1351	100.000	30.96	67865528.0573	-16138890.5130	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1352	100.000	30.96	67865528.2775	-16138890.6174	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1353	100.000	30.96	67865528.4383	-16138890.6940	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1354	100.000	30.96	67865528.1071	-16138890.5357	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1355	100.000	30.96	67865527.8291	-16138890.4034	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1356	100.000	30.96	67865527.8035	-16138890.3928	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1357	100.000	30.96	67865527.8423	-16138890.4106	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1358	100.000	30.96	67865527.9626	-16138890.4679	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1359	100.000	30.96	67865527.9513	-16138890.4620	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1360	100.000	30.96	67865528.0970	-16138890.5319	-5.39	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1361	100.000	30.96	67865528.0419	-16138890.5059	-5.39	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1362	100.000	30.96	67865529.7778	-16138891.3312	-5.39	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1363	100.000	30.96	67865530.5389	-16138891.6925	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1364	100.000	30.96	67865530.4653	-16138891.6580	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1365	100.000	30.96	67865530.3364	-16138891.5964	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1366	100.000	30.96	67865530.5115	-16138891.6805	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1367	100.000	30.96	67865530.6186	-16138891.7309	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1368	100.000	30.96	67865529.9530	-16138891.4151	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1369	100.000	30.96	67865530.5658	-16138891.7058	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1370	100.000	30.96	67865530.2411	-16138891.5512	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1371	100.000	30.96	67865530.4683	-16138891.6593	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1372	100.000	30.96	67865530.3447	-16138891.6003	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1373	100.000	30.96	67865530.5827	-16138891.7137	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1374	100.000	30.96	67865530.5844	-16138891.7152	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1375	100.000	30.96	67865530.7882	-16138891.8121	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1376	100.000	30.96	67865530.3846	-16138891.6200	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1377	100.000	30.96	67865530.4385	-16138891.6460	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1378	100.000	30.96	67865530.1890	-16138891.5269	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1379	100.000	30.96	67865530.4243	-16138891.6384	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1380	100.000	30.96	67865530.1759	-16138891.5200	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1381	100.000	30.96	67865530.2466	-16138891.5536	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1382	100.000	30.96	67865530.4048	-16138891.6290	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1383	100.000	30.96	67865530.3300	-16138891.5935	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1384	100.000	30.96	67865530.3704	-16138891.6126	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1385	100.000	30.96	67865530.4005	-16138891.6275	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1386	100.000	30.96	67865530.2374	-16138891.5496	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1387	100.000	30.96	67865530.4265	-16138891.6394	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1388	100.000	30.96	67865530.1813	-16138891.5227	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1389	100.000	30.96	67865530.5371	-16138891.6921	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1390	100.000	30.96	67865530.1897	-16138891.5268	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1391	100.000	30.96	67865530.2180	-16138891.5401	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1392	100.000	30.96	67865530.3636	-16138891.6097	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1393	100.000	30.96	67865530.4799	-16138891.6648	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1394	100.000	30.96	67865530.4007	-16138891.6269	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1395	100.000	30.96	67865530.5515	-16138891.6992	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1396	100.000	30.96	67865530.2924	-16138891.5756	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1397	100.000	30.96	67865530.6297	-16138891.7370	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1398	100.000	30.96	67865530.6620	-16138891.7514	-5.39	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1399	100.000	30.96	67865530.1614	-16138891.5133	-5.39	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1400	100.000	30.96	67865530.5216	-16138891.6841	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1401	100.000	30.96	67865530.5989	-16138891.7220	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1402	100.000	30.96	67865530.3788	-16138891.6171	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1403	100.000	30.96	67865530.2171	-16138891.5404	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1404	100.000	30.96	67865530.1755	-16138891.5201	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1405	100.000	30.96	67865529.9429	-16138891.4099	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1406	100.000	30.96	67865530.2759	-16138891.5673	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1407	100.000	30.96	67865530.1359	-16138891.5011	-5.39	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1408	100.000	30.96	67865530.1541	-16138891.5106	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1409	100.000	30.96	67865530.0778	-16138891.4736	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1410	100.000	30.96	67865530.0442	-16138891.4579	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1411	100.000	30.96	67865530.1273	-16138891.4976	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1412	100.000	30.96	67865530.3813	-16138891.6182	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1413	100.000	30.96	67865530.1180	-16138891.4928	-5.39	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1414	100.000	30.96	67865530.2255	-16138891.5435	-5.39	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1415	100.000	30.96	67865530.4155	-16138891.6343	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1416	100.000	30.96	67865530.1306	-16138891.4989	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1417	100.000	30.96	67865530.0574	-16138891.4636	-5.39	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1418	100.000	30.96	67865530.4370	-16138891.6452	-5.39	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1419	100.000	30.96	67865530.1683	-16138891.5171	-5.39	-0.01	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1420	100.000	30.96	67865530.4154	-16138891.6340	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1421	100.000	30.96	67865530.4447	-16138891.6487	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1422	100.000	30.96	67865530.2362	-16138891.5487	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1423	100.000	30.96	67865530.1039	-16138891.4869	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1424	100.000	30.96	67865530.1823	-16138891.5229	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1425	100.000	30.96	67865530.2127	-16138891.5377	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1426	100.000	30.96	67865530.2594	-16138891.5604	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1427	100.000	30.96	67865530.2791	-16138891.5695	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1428	100.000	30.96	67865530.3135	-16138891.5863	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1429	100.000	30.96	67865530.3291	-16138891.5933	-5.39	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1430	100.000	30.96	67865530.2770	-16138891.5686	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	1431	100.000	30.96	67865530.1769	-16138891.5208	-5.39	-0.01	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
