Dataset	ScanNumber	Scan Filter Text	Source Temperature
251367	479	+ c EI Q1MS [50.000-600.000]	250.79
251367	480	+ c EI Q1MS [50.000-600.000]	250.79
251367	481	+ c EI Q1MS [50.000-600.000]	250.79
251367	482	+ c EI Q1MS [50.000-600.000]	250.79
251367	483	+ c EI Q1MS [50.000-600.000]	250.85
251367	484	+ c EI Q1MS [50.000-600.000]	250.85
251367	485	+ c EI Q1MS [50.000-600.000]	250.85
251367	486	+ c EI Q1MS [50.000-600.000]	250.85
251367	487	+ c EI Q1MS [50.000-600.000]	250.85
251367	488	+ c EI Q1MS [50.000-600.000]	250.85
251367	489	+ c EI Q1MS [50.000-600.000]	250.85
251367	490	+ c EI Q1MS [50.000-600.000]	250.85
251367	491	+ c EI Q1MS [50.000-600.000]	250.82
251367	492	+ c EI Q1MS [50.000-600.000]	250.82
251367	493	+ c EI Q1MS [50.000-600.000]	250.82
251367	494	+ c EI Q1MS [50.000-600.000]	250.82
251367	495	+ c EI Q1MS [50.000-600.000]	250.82
251367	496	+ c EI Q1MS [50.000-600.000]	250.82
251367	497	+ c EI Q1MS [50.000-600.000]	250.82
251367	498	+ c EI Q1MS [50.000-600.000]	250.76
251367	499	+ c EI Q1MS [50.000-600.000]	250.76
251367	500	+ c EI Q1MS [50.000-600.000]	250.76
251367	501	+ c EI Q1MS [50.000-600.000]	250.76
251367	502	+ c EI Q1MS [50.000-600.000]	250.76
251367	503	+ c EI Q1MS [50.000-600.000]	250.76
251367	504	+ c EI Q1MS [50.000-600.000]	250.76
251367	505	+ c EI Q1MS [50.000-600.000]	250.76
251367	506	+ c EI Q1MS [50.000-600.000]	251.19
251367	507	+ c EI Q1MS [50.000-600.000]	251.19
251367	508	+ c EI Q1MS [50.000-600.000]	251.19
251367	509	+ c EI Q1MS [50.000-600.000]	251.19
251367	510	+ c EI Q1MS [50.000-600.000]	251.19
251367	511	+ c EI Q1MS [50.000-600.000]	251.19
251367	512	+ c EI Q1MS [50.000-600.000]	251.19
251367	513	+ c EI Q1MS [50.000-600.000]	250.66
251367	514	+ c EI Q1MS [50.000-600.000]	250.66
251367	515	+ c EI Q1MS [50.000-600.000]	250.66
251367	516	+ c EI Q1MS [50.000-600.000]	250.66
251367	517	+ c EI Q1MS [50.000-600.000]	250.66
251367	518	+ c EI Q1MS [50.000-600.000]	250.66
251367	519	+ c EI Q1MS [50.000-600.000]	250.66
251367	520	+ c EI Q1MS [50.000-600.000]	250.66
251367	521	+ c EI Q1MS [50.000-600.000]	250.88
251367	522	+ c EI Q1MS [50.000-600.000]	250.88
251367	523	+ c EI Q1MS [50.000-600.000]	250.88
251367	524	+ c EI Q1MS [50.000-600.000]	250.88
251367	525	+ c EI Q1MS [50.000-600.000]	250.88
251367	526	+ c EI Q1MS [50.000-600.000]	250.88
251367	527	+ c EI Q1MS [50.000-600.000]	250.88
251367	528	+ c EI Q1MS [50.000-600.000]	250.88
251367	529	+ c EI Q1MS [50.000-600.000]	250.88
251367	530	+ c EI Q1MS [50.000-600.000]	250.88
251367	531	+ c EI Q1MS [50.000-600.000]	250.88
251367	532	+ c EI Q1MS [50.000-600.000]	250.88
251367	533	+ c EI Q1MS [50.000-600.000]	250.88
251367	534	+ c EI Q1MS [50.000-600.000]	250.88
251367	535	+ c EI Q1MS [50.000-600.000]	250.88
251367	536	+ c EI Q1MS [50.000-600.000]	250.54
251367	537	+ c EI Q1MS [50.000-600.000]	250.54
251367	538	+ c EI Q1MS [50.000-600.000]	250.54
251367	539	+ c EI Q1MS [50.000-600.000]	250.54
251367	540	+ c EI Q1MS [50.000-600.000]	250.54
251367	541	+ c EI Q1MS [50.000-600.000]	250.54
251367	542	+ c EI Q1MS [50.000-600.000]	250.54
251367	543	+ c EI Q1MS [50.000-600.000]	250.85
251367	544	+ c EI Q1MS [50.000-600.000]	250.85
251367	545	+ c EI Q1MS [50.000-600.000]	250.85
251367	546	+ c EI Q1MS [50.000-600.000]	250.85
251367	547	+ c EI Q1MS [50.000-600.000]	250.85
251367	548	+ c EI Q1MS [50.000-600.000]	250.85
251367	549	+ c EI Q1MS [50.000-600.000]	250.85
251367	550	+ c EI Q1MS [50.000-600.000]	250.85
251367	551	+ c EI Q1MS [50.000-600.000]	250.85
251367	552	+ c EI Q1MS [50.000-600.000]	250.85
251367	553	+ c EI Q1MS [50.000-600.000]	250.85
251367	554	+ c EI Q1MS [50.000-600.000]	250.85
251367	555	+ c EI Q1MS [50.000-600.000]	250.85
251367	556	+ c EI Q1MS [50.000-600.000]	250.85
251367	557	+ c EI Q1MS [50.000-600.000]	250.85
251367	558	+ c EI Q1MS [50.000-600.000]	250.54
251367	559	+ c EI Q1MS [50.000-600.000]	250.54
251367	560	+ c EI Q1MS [50.000-600.000]	250.54
251367	561	+ c EI Q1MS [50.000-600.000]	250.54
251367	562	+ c EI Q1MS [50.000-600.000]	250.54
251367	563	+ c EI Q1MS [50.000-600.000]	250.54
251367	564	+ c EI Q1MS [50.000-600.000]	250.54
251367	565	+ c EI Q1MS [50.000-600.000]	250.54
251367	566	+ c EI Q1MS [50.000-600.000]	250.85
251367	567	+ c EI Q1MS [50.000-600.000]	250.85
251367	568	+ c EI Q1MS [50.000-600.000]	250.85
251367	569	+ c EI Q1MS [50.000-600.000]	250.85
251367	570	+ c EI Q1MS [50.000-600.000]	250.85
251367	571	+ c EI Q1MS [50.000-600.000]	250.85
251367	572	+ c EI Q1MS [50.000-600.000]	250.85
251367	573	+ c EI Q1MS [50.000-600.000]	250.79
251367	574	+ c EI Q1MS [50.000-600.000]	250.79
251367	575	+ c EI Q1MS [50.000-600.000]	250.79
251367	576	+ c EI Q1MS [50.000-600.000]	250.79
251367	577	+ c EI Q1MS [50.000-600.000]	250.79
251367	578	+ c EI Q1MS [50.000-600.000]	250.79
251367	579	+ c EI Q1MS [50.000-600.000]	250.79
251367	580	+ c EI Q1MS [50.000-600.000]	250.79
251367	581	+ c EI Q1MS [50.000-600.000]	251.07
251367	582	+ c EI Q1MS [50.000-600.000]	251.07
251367	583	+ c EI Q1MS [50.000-600.000]	251.07
251367	584	+ c EI Q1MS [50.000-600.000]	251.07
251367	585	+ c EI Q1MS [50.000-600.000]	251.07
251367	586	+ c EI Q1MS [50.000-600.000]	251.07
251367	587	+ c EI Q1MS [50.000-600.000]	251.07
251367	588	+ c EI Q1MS [50.000-600.000]	251.01
251367	589	+ c EI Q1MS [50.000-600.000]	251.01
251367	590	+ c EI Q1MS [50.000-600.000]	251.01
251367	591	+ c EI Q1MS [50.000-600.000]	251.01
251367	592	+ c EI Q1MS [50.000-600.000]	251.01
251367	593	+ c EI Q1MS [50.000-600.000]	251.01
251367	594	+ c EI Q1MS [50.000-600.000]	251.01
251367	595	+ c EI Q1MS [50.000-600.000]	251.01
251367	596	+ c EI Q1MS [50.000-600.000]	251.07
251367	597	+ c EI Q1MS [50.000-600.000]	251.07
251367	598	+ c EI Q1MS [50.000-600.000]	251.07
251367	599	+ c EI Q1MS [50.000-600.000]	251.07
251367	600	+ c EI Q1MS [50.000-600.000]	251.07
251367	601	+ c EI Q1MS [50.000-600.000]	251.07
251367	602	+ c EI Q1MS [50.000-600.000]	251.07
251367	603	+ c EI Q1MS [50.000-600.000]	251.07
251367	604	+ c EI Q1MS [50.000-600.000]	251.07
251367	605	+ c EI Q1MS [50.000-600.000]	251.07
251367	606	+ c EI Q1MS [50.000-600.000]	251.07
251367	607	+ c EI Q1MS [50.000-600.000]	251.07
251367	608	+ c EI Q1MS [50.000-600.000]	251.07
251367	609	+ c EI Q1MS [50.000-600.000]	251.07
251367	610	+ c EI Q1MS [50.000-600.000]	251.07
251367	611	+ c EI Q1MS [50.000-600.000]	251.13
251367	612	+ c EI Q1MS [50.000-600.000]	251.13
251367	613	+ c EI Q1MS [50.000-600.000]	251.13
251367	614	+ c EI Q1MS [50.000-600.000]	251.13
251367	615	+ c EI Q1MS [50.000-600.000]	251.13
251367	616	+ c EI Q1MS [50.000-600.000]	251.13
251367	617	+ c EI Q1MS [50.000-600.000]	251.13
251367	618	+ c EI Q1MS [50.000-600.000]	251.22
251367	619	+ c EI Q1MS [50.000-600.000]	251.22
251367	620	+ c EI Q1MS [50.000-600.000]	251.22
251367	621	+ c EI Q1MS [50.000-600.000]	251.22
251367	622	+ c EI Q1MS [50.000-600.000]	251.22
251367	623	+ c EI Q1MS [50.000-600.000]	251.22
251367	624	+ c EI Q1MS [50.000-600.000]	251.22
251367	625	+ c EI Q1MS [50.000-600.000]	251.22
251367	626	+ c EI Q1MS [50.000-600.000]	251.10
251367	627	+ c EI Q1MS [50.000-600.000]	251.10
251367	628	+ c EI Q1MS [50.000-600.000]	251.10
251367	629	+ c EI Q1MS [50.000-600.000]	251.10
251367	630	+ c EI Q1MS [50.000-600.000]	251.10
251367	631	+ c EI Q1MS [50.000-600.000]	251.10
251367	632	+ c EI Q1MS [50.000-600.000]	251.10
251367	633	+ c EI Q1MS [50.000-600.000]	251.04
251367	634	+ c EI Q1MS [50.000-600.000]	251.04
251367	635	+ c EI Q1MS [50.000-600.000]	251.04
251367	636	+ c EI Q1MS [50.000-600.000]	251.04
251367	637	+ c EI Q1MS [50.000-600.000]	251.04
251367	638	+ c EI Q1MS [50.000-600.000]	251.04
251367	639	+ c EI Q1MS [50.000-600.000]	251.04
251367	640	+ c EI Q1MS [50.000-600.000]	251.04
251367	641	+ c EI Q1MS [50.000-600.000]	251.10
251367	642	+ c EI Q1MS [50.000-600.000]	251.10
251367	643	+ c EI Q1MS [50.000-600.000]	251.10
251367	644	+ c EI Q1MS [50.000-600.000]	251.10
251367	645	+ c EI Q1MS [50.000-600.000]	251.10
251367	646	+ c EI Q1MS [50.000-600.000]	251.10
251367	647	+ c EI Q1MS [50.000-600.000]	251.10
251367	648	+ c EI Q1MS [50.000-600.000]	251.10
251367	649	+ c EI Q1MS [50.000-600.000]	251.10
251367	650	+ c EI Q1MS [50.000-600.000]	251.10
251367	651	+ c EI Q1MS [50.000-600.000]	251.10
251367	652	+ c EI Q1MS [50.000-600.000]	251.10
251367	653	+ c EI Q1MS [50.000-600.000]	251.10
251367	654	+ c EI Q1MS [50.000-600.000]	251.10
251367	655	+ c EI Q1MS [50.000-600.000]	251.10
251367	656	+ c EI Q1MS [50.000-600.000]	251.35
251367	657	+ c EI Q1MS [50.000-600.000]	251.35
251367	658	+ c EI Q1MS [50.000-600.000]	251.35
251367	659	+ c EI Q1MS [50.000-600.000]	251.35
251367	660	+ c EI Q1MS [50.000-600.000]	251.35
251367	661	+ c EI Q1MS [50.000-600.000]	251.35
251367	662	+ c EI Q1MS [50.000-600.000]	251.35
251367	663	+ c EI Q1MS [50.000-600.000]	251.22
251367	664	+ c EI Q1MS [50.000-600.000]	251.22
251367	665	+ c EI Q1MS [50.000-600.000]	251.22
251367	666	+ c EI Q1MS [50.000-600.000]	251.22
251367	667	+ c EI Q1MS [50.000-600.000]	251.22
251367	668	+ c EI Q1MS [50.000-600.000]	251.22
251367	669	+ c EI Q1MS [50.000-600.000]	251.22
251367	670	+ c EI Q1MS [50.000-600.000]	251.22
251367	671	+ c EI Q1MS [50.000-600.000]	251.16
251367	672	+ c EI Q1MS [50.000-600.000]	251.16
251367	673	+ c EI Q1MS [50.000-600.000]	251.16
251367	674	+ c EI Q1MS [50.000-600.000]	251.16
251367	675	+ c EI Q1MS [50.000-600.000]	251.16
251367	676	+ c EI Q1MS [50.000-600.000]	251.16
251367	677	+ c EI Q1MS [50.000-600.000]	251.16
251367	678	+ c EI Q1MS [50.000-600.000]	251.25
251367	679	+ c EI Q1MS [50.000-600.000]	251.25
251367	680	+ c EI Q1MS [50.000-600.000]	251.25
251367	681	+ c EI Q1MS [50.000-600.000]	251.25
251367	682	+ c EI Q1MS [50.000-600.000]	251.25
251367	683	+ c EI Q1MS [50.000-600.000]	251.25
251367	684	+ c EI Q1MS [50.000-600.000]	251.25
251367	685	+ c EI Q1MS [50.000-600.000]	251.25
251367	686	+ c EI Q1MS [50.000-600.000]	250.94
251367	687	+ c EI Q1MS [50.000-600.000]	250.94
251367	688	+ c EI Q1MS [50.000-600.000]	250.94
251367	689	+ c EI Q1MS [50.000-600.000]	250.94
251367	690	+ c EI Q1MS [50.000-600.000]	250.94
251367	691	+ c EI Q1MS [50.000-600.000]	250.94
251367	692	+ c EI Q1MS [50.000-600.000]	250.94
251367	693	+ c EI Q1MS [50.000-600.000]	251.07
251367	694	+ c EI Q1MS [50.000-600.000]	251.07
251367	695	+ c EI Q1MS [50.000-600.000]	251.07
251367	696	+ c EI Q1MS [50.000-600.000]	251.07
251367	697	+ c EI Q1MS [50.000-600.000]	251.07
251367	698	+ c EI Q1MS [50.000-600.000]	251.07
251367	699	+ c EI Q1MS [50.000-600.000]	251.07
251367	700	+ c EI Q1MS [50.000-600.000]	251.07
251367	701	+ c EI Q1MS [50.000-600.000]	251.13
251367	702	+ c EI Q1MS [50.000-600.000]	251.13
251367	703	+ c EI Q1MS [50.000-600.000]	251.13
251367	704	+ c EI Q1MS [50.000-600.000]	251.13
251367	705	+ c EI Q1MS [50.000-600.000]	251.13
251367	706	+ c EI Q1MS [50.000-600.000]	251.13
251367	707	+ c EI Q1MS [50.000-600.000]	251.13
251367	708	+ c EI Q1MS [50.000-600.000]	251.25
251367	709	+ c EI Q1MS [50.000-600.000]	251.25
251367	710	+ c EI Q1MS [50.000-600.000]	251.25
251367	711	+ c EI Q1MS [50.000-600.000]	251.25
251367	712	+ c EI Q1MS [50.000-600.000]	251.25
251367	713	+ c EI Q1MS [50.000-600.000]	251.25
251367	714	+ c EI Q1MS [50.000-600.000]	251.25
251367	715	+ c EI Q1MS [50.000-600.000]	251.25
251367	716	+ c EI Q1MS [50.000-600.000]	251.04
251367	717	+ c EI Q1MS [50.000-600.000]	251.04
251367	718	+ c EI Q1MS [50.000-600.000]	251.04
251367	719	+ c EI Q1MS [50.000-600.000]	251.04
251367	720	+ c EI Q1MS [50.000-600.000]	251.04
251367	721	+ c EI Q1MS [50.000-600.000]	251.04
251367	722	+ c EI Q1MS [50.000-600.000]	251.04
251367	723	+ c EI Q1MS [50.000-600.000]	251.35
251367	724	+ c EI Q1MS [50.000-600.000]	251.35
251367	725	+ c EI Q1MS [50.000-600.000]	251.35
251367	726	+ c EI Q1MS [50.000-600.000]	251.35
251367	727	+ c EI Q1MS [50.000-600.000]	251.35
251367	728	+ c EI Q1MS [50.000-600.000]	251.35
251367	729	+ c EI Q1MS [50.000-600.000]	251.35
251367	730	+ c EI Q1MS [50.000-600.000]	251.35
251367	731	+ c EI Q1MS [50.000-600.000]	251.44
251367	732	+ c EI Q1MS [50.000-600.000]	251.44
251367	733	+ c EI Q1MS [50.000-600.000]	251.44
251367	734	+ c EI Q1MS [50.000-600.000]	251.44
251367	735	+ c EI Q1MS [50.000-600.000]	251.44
251367	736	+ c EI Q1MS [50.000-600.000]	251.44
251367	737	+ c EI Q1MS [50.000-600.000]	251.44
251367	738	+ c EI Q1MS [50.000-600.000]	251.01
251367	739	+ c EI Q1MS [50.000-600.000]	251.01
251367	740	+ c EI Q1MS [50.000-600.000]	251.01
251367	741	+ c EI Q1MS [50.000-600.000]	251.01
251367	742	+ c EI Q1MS [50.000-600.000]	251.01
251367	743	+ c EI Q1MS [50.000-600.000]	251.01
251367	744	+ c EI Q1MS [50.000-600.000]	251.01
251367	745	+ c EI Q1MS [50.000-600.000]	251.01
251367	746	+ c EI Q1MS [50.000-600.000]	251.22
251367	747	+ c EI Q1MS [50.000-600.000]	251.22
251367	748	+ c EI Q1MS [50.000-600.000]	251.22
251367	749	+ c EI Q1MS [50.000-600.000]	251.22
251367	750	+ c EI Q1MS [50.000-600.000]	251.22
251367	751	+ c EI Q1MS [50.000-600.000]	251.22
251367	752	+ c EI Q1MS [50.000-600.000]	251.22
251367	753	+ c EI Q1MS [50.000-600.000]	251.35
251367	754	+ c EI Q1MS [50.000-600.000]	251.35
251367	755	+ c EI Q1MS [50.000-600.000]	251.35
251367	756	+ c EI Q1MS [50.000-600.000]	251.35
251367	757	+ c EI Q1MS [50.000-600.000]	251.35
251367	758	+ c EI Q1MS [50.000-600.000]	251.35
251367	759	+ c EI Q1MS [50.000-600.000]	251.35
251367	760	+ c EI Q1MS [50.000-600.000]	251.35
251367	761	+ c EI Q1MS [50.000-600.000]	250.94
251367	762	+ c EI Q1MS [50.000-600.000]	250.94
251367	763	+ c EI Q1MS [50.000-600.000]	250.94
251367	764	+ c EI Q1MS [50.000-600.000]	250.94
251367	765	+ c EI Q1MS [50.000-600.000]	250.94
251367	766	+ c EI Q1MS [50.000-600.000]	250.94
251367	767	+ c EI Q1MS [50.000-600.000]	250.94
251367	768	+ c EI Q1MS [50.000-600.000]	251.44
251367	769	+ c EI Q1MS [50.000-600.000]	251.44
251367	770	+ c EI Q1MS [50.000-600.000]	251.44
251367	771	+ c EI Q1MS [50.000-600.000]	251.44
251367	772	+ c EI Q1MS [50.000-600.000]	251.44
251367	773	+ c EI Q1MS [50.000-600.000]	251.44
251367	774	+ c EI Q1MS [50.000-600.000]	251.44
251367	775	+ c EI Q1MS [50.000-600.000]	251.44
251367	776	+ c EI Q1MS [50.000-600.000]	251.47
251367	777	+ c EI Q1MS [50.000-600.000]	251.47
251367	778	+ c EI Q1MS [50.000-600.000]	251.47
251367	779	+ c EI Q1MS [50.000-600.000]	251.47
251367	780	+ c EI Q1MS [50.000-600.000]	251.47
251367	781	+ c EI Q1MS [50.000-600.000]	251.47
251367	782	+ c EI Q1MS [50.000-600.000]	251.47
251367	783	+ c EI Q1MS [50.000-600.000]	251.16
251367	784	+ c EI Q1MS [50.000-600.000]	251.16
251367	785	+ c EI Q1MS [50.000-600.000]	251.16
251367	786	+ c EI Q1MS [50.000-600.000]	251.16
251367	787	+ c EI Q1MS [50.000-600.000]	251.16
251367	788	+ c EI Q1MS [50.000-600.000]	251.16
251367	789	+ c EI Q1MS [50.000-600.000]	251.16
251367	790	+ c EI Q1MS [50.000-600.000]	251.16
251367	791	+ c EI Q1MS [50.000-600.000]	251.04
251367	792	+ c EI Q1MS [50.000-600.000]	251.04
251367	793	+ c EI Q1MS [50.000-600.000]	251.04
251367	794	+ c EI Q1MS [50.000-600.000]	251.04
251367	795	+ c EI Q1MS [50.000-600.000]	251.04
251367	796	+ c EI Q1MS [50.000-600.000]	251.04
251367	797	+ c EI Q1MS [50.000-600.000]	251.04
251367	798	+ c EI Q1MS [50.000-600.000]	251.13
251367	799	+ c EI Q1MS [50.000-600.000]	251.13
251367	800	+ c EI Q1MS [50.000-600.000]	251.13
251367	801	+ c EI Q1MS [50.000-600.000]	251.13
251367	802	+ c EI Q1MS [50.000-600.000]	251.13
251367	803	+ c EI Q1MS [50.000-600.000]	251.13
251367	804	+ c EI Q1MS [50.000-600.000]	251.13
251367	805	+ c EI Q1MS [50.000-600.000]	251.13
251367	806	+ c EI Q1MS [50.000-600.000]	251.38
251367	807	+ c EI Q1MS [50.000-600.000]	251.38
251367	808	+ c EI Q1MS [50.000-600.000]	251.38
251367	809	+ c EI Q1MS [50.000-600.000]	251.38
251367	810	+ c EI Q1MS [50.000-600.000]	251.38
251367	811	+ c EI Q1MS [50.000-600.000]	251.38
251367	812	+ c EI Q1MS [50.000-600.000]	251.38
251367	813	+ c EI Q1MS [50.000-600.000]	251.44
251367	814	+ c EI Q1MS [50.000-600.000]	251.44
251367	815	+ c EI Q1MS [50.000-600.000]	251.44
251367	816	+ c EI Q1MS [50.000-600.000]	251.44
251367	817	+ c EI Q1MS [50.000-600.000]	251.44
251367	818	+ c EI Q1MS [50.000-600.000]	251.44
251367	819	+ c EI Q1MS [50.000-600.000]	251.44
251367	820	+ c EI Q1MS [50.000-600.000]	251.44
251367	821	+ c EI Q1MS [50.000-600.000]	251.01
251367	822	+ c EI Q1MS [50.000-600.000]	251.01
251367	823	+ c EI Q1MS [50.000-600.000]	251.01
251367	824	+ c EI Q1MS [50.000-600.000]	251.01
251367	825	+ c EI Q1MS [50.000-600.000]	251.01
251367	826	+ c EI Q1MS [50.000-600.000]	251.01
251367	827	+ c EI Q1MS [50.000-600.000]	251.01
251367	828	+ c EI Q1MS [50.000-600.000]	251.44
251367	829	+ c EI Q1MS [50.000-600.000]	251.44
251367	830	+ c EI Q1MS [50.000-600.000]	251.44
251367	831	+ c EI Q1MS [50.000-600.000]	251.44
251367	832	+ c EI Q1MS [50.000-600.000]	251.44
251367	833	+ c EI Q1MS [50.000-600.000]	251.44
251367	834	+ c EI Q1MS [50.000-600.000]	251.44
251367	835	+ c EI Q1MS [50.000-600.000]	251.44
251367	836	+ c EI Q1MS [50.000-600.000]	251.07
251367	837	+ c EI Q1MS [50.000-600.000]	251.07
251367	838	+ c EI Q1MS [50.000-600.000]	251.07
251367	839	+ c EI Q1MS [50.000-600.000]	251.07
251367	840	+ c EI Q1MS [50.000-600.000]	251.07
251367	841	+ c EI Q1MS [50.000-600.000]	251.07
251367	842	+ c EI Q1MS [50.000-600.000]	251.07
251367	843	+ c EI Q1MS [50.000-600.000]	251.25
251367	844	+ c EI Q1MS [50.000-600.000]	251.25
251367	845	+ c EI Q1MS [50.000-600.000]	251.25
251367	846	+ c EI Q1MS [50.000-600.000]	251.25
251367	847	+ c EI Q1MS [50.000-600.000]	251.25
251367	848	+ c EI Q1MS [50.000-600.000]	251.25
251367	849	+ c EI Q1MS [50.000-600.000]	251.25
251367	850	+ c EI Q1MS [50.000-600.000]	251.25
251367	851	+ c EI Q1MS [50.000-600.000]	251.04
251367	852	+ c EI Q1MS [50.000-600.000]	251.04
251367	853	+ c EI Q1MS [50.000-600.000]	251.04
251367	854	+ c EI Q1MS [50.000-600.000]	251.04
251367	855	+ c EI Q1MS [50.000-600.000]	251.04
251367	856	+ c EI Q1MS [50.000-600.000]	251.04
251367	857	+ c EI Q1MS [50.000-600.000]	251.04
251367	858	+ c EI Q1MS [50.000-600.000]	251.10
251367	859	+ c EI Q1MS [50.000-600.000]	251.10
251367	860	+ c EI Q1MS [50.000-600.000]	251.10
251367	861	+ c EI Q1MS [50.000-600.000]	251.10
251367	862	+ c EI Q1MS [50.000-600.000]	251.10
251367	863	+ c EI Q1MS [50.000-600.000]	251.10
251367	864	+ c EI Q1MS [50.000-600.000]	251.10
251367	865	+ c EI Q1MS [50.000-600.000]	251.10
251367	866	+ c EI Q1MS [50.000-600.000]	251.01
251367	867	+ c EI Q1MS [50.000-600.000]	251.01
251367	868	+ c EI Q1MS [50.000-600.000]	251.01
251367	869	+ c EI Q1MS [50.000-600.000]	251.01
251367	870	+ c EI Q1MS [50.000-600.000]	251.01
251367	871	+ c EI Q1MS [50.000-600.000]	251.01
251367	872	+ c EI Q1MS [50.000-600.000]	251.01
251367	873	+ c EI Q1MS [50.000-600.000]	251.10
251367	874	+ c EI Q1MS [50.000-600.000]	251.10
251367	875	+ c EI Q1MS [50.000-600.000]	251.10
251367	876	+ c EI Q1MS [50.000-600.000]	251.10
251367	877	+ c EI Q1MS [50.000-600.000]	251.10
251367	878	+ c EI Q1MS [50.000-600.000]	251.10
251367	879	+ c EI Q1MS [50.000-600.000]	251.10
251367	880	+ c EI Q1MS [50.000-600.000]	251.10
251367	881	+ c EI Q1MS [50.000-600.000]	251.16
251367	882	+ c EI Q1MS [50.000-600.000]	251.16
251367	883	+ c EI Q1MS [50.000-600.000]	251.16
251367	884	+ c EI Q1MS [50.000-600.000]	251.16
251367	885	+ c EI Q1MS [50.000-600.000]	251.16
251367	886	+ c EI Q1MS [50.000-600.000]	251.16
251367	887	+ c EI Q1MS [50.000-600.000]	251.16
251367	888	+ c EI Q1MS [50.000-600.000]	250.79
251367	889	+ c EI Q1MS [50.000-600.000]	250.79
251367	890	+ c EI Q1MS [50.000-600.000]	250.79
251367	891	+ c EI Q1MS [50.000-600.000]	250.79
251367	892	+ c EI Q1MS [50.000-600.000]	250.79
251367	893	+ c EI Q1MS [50.000-600.000]	250.79
251367	894	+ c EI Q1MS [50.000-600.000]	250.79
251367	895	+ c EI Q1MS [50.000-600.000]	250.79
251367	896	+ c EI Q1MS [50.000-600.000]	251.38
251367	897	+ c EI Q1MS [50.000-600.000]	251.38
251367	898	+ c EI Q1MS [50.000-600.000]	251.38
251367	899	+ c EI Q1MS [50.000-600.000]	251.38
251367	900	+ c EI Q1MS [50.000-600.000]	251.38
251367	901	+ c EI Q1MS [50.000-600.000]	251.38
251367	902	+ c EI Q1MS [50.000-600.000]	251.38
251367	903	+ c EI Q1MS [50.000-600.000]	251.01
251367	904	+ c EI Q1MS [50.000-600.000]	251.01
251367	905	+ c EI Q1MS [50.000-600.000]	251.01
251367	906	+ c EI Q1MS [50.000-600.000]	251.01
251367	907	+ c EI Q1MS [50.000-600.000]	251.01
251367	908	+ c EI Q1MS [50.000-600.000]	251.01
251367	909	+ c EI Q1MS [50.000-600.000]	251.01
251367	910	+ c EI Q1MS [50.000-600.000]	251.01
251367	911	+ c EI Q1MS [50.000-600.000]	251.10
251367	912	+ c EI Q1MS [50.000-600.000]	251.10
251367	913	+ c EI Q1MS [50.000-600.000]	251.10
251367	914	+ c EI Q1MS [50.000-600.000]	251.10
251367	915	+ c EI Q1MS [50.000-600.000]	251.10
251367	916	+ c EI Q1MS [50.000-600.000]	251.10
251367	917	+ c EI Q1MS [50.000-600.000]	251.10
251367	918	+ c EI Q1MS [50.000-600.000]	251.47
251367	919	+ c EI Q1MS [50.000-600.000]	251.47
251367	920	+ c EI Q1MS [50.000-600.000]	251.47
251367	921	+ c EI Q1MS [50.000-600.000]	251.47
251367	922	+ c EI Q1MS [50.000-600.000]	251.47
251367	923	+ c EI Q1MS [50.000-600.000]	251.47
251367	924	+ c EI Q1MS [50.000-600.000]	251.47
251367	925	+ c EI Q1MS [50.000-600.000]	251.47
251367	926	+ c EI Q1MS [50.000-600.000]	251.13
251367	927	+ c EI Q1MS [50.000-600.000]	251.13
251367	928	+ c EI Q1MS [50.000-600.000]	251.13
251367	929	+ c EI Q1MS [50.000-600.000]	251.13
251367	930	+ c EI Q1MS [50.000-600.000]	251.13
251367	931	+ c EI Q1MS [50.000-600.000]	251.13
251367	932	+ c EI Q1MS [50.000-600.000]	251.13
251367	933	+ c EI Q1MS [50.000-600.000]	251.38
251367	934	+ c EI Q1MS [50.000-600.000]	251.38
251367	935	+ c EI Q1MS [50.000-600.000]	251.38
251367	936	+ c EI Q1MS [50.000-600.000]	251.38
251367	937	+ c EI Q1MS [50.000-600.000]	251.38
251367	938	+ c EI Q1MS [50.000-600.000]	251.38
251367	939	+ c EI Q1MS [50.000-600.000]	251.38
251367	940	+ c EI Q1MS [50.000-600.000]	251.38
